internalTaxonId,scientificName,name,genusName,speciesName,speciesAuthor,infraType,infrarankAuthor
192205009,Cordyline stricta,Dracaena stricta Sims,Dracaena,stricta,Sims,,
192204639,Cordyline petiolaris,Cordyline terminalis Kunth var. petiolaris Domin,Cordyline,terminalis,Kunth,variety,Domin
192212470,Auranticarpa rhombifolia,Pittosporum rhombifolium A.Cunn. ex Hook.,Pittosporum,rhombifolium,A.Cunn. ex Hook.,,
192226949,Elattostachys nervosa,Cupania nervosa F.Muell.,Cupania,nervosa,F.Muell.,,
192227004,Arytera distylis,Ratonia distylis F.Muell. ex Benth.,Ratonia,distylis,F.Muell. ex Benth.,,
192227232,Linospadix monostachyos,Areca monostachya Mart.,Areca,monostachya,Mart.,,
192227515,Psydrax lamprophyllus,Canthium lamprophyllum F.Muell.,Canthium,lamprophyllum,F.Muell.,,
192227629,Sarcopteryx stipata,Ratonia stipata Benth.,Ratonia,stipata,Benth.,,
192227629,Sarcopteryx stipata,Cupania stipata F.Muell.,Cupania,stipata,F.Muell.,,
192227684,Cupaniopsis flagelliformis,Cupania flagelliformis F.M.Bailey,Cupania,flagelliformis,F.M.Bailey,,
192227802,Denhamia bilocularis,Celastrus bilocularis F.Muell.,Celastrus,bilocularis,F.Muell.,,
192227857,Denhamia celastroides,Leucocarpum celastroides F.Muell.,Leucocarpum,celastroides,F.Muell.,,
192227912,Elattostachys xylocarpa,Cupania xylocarpa A.Cunn. ex F.Muell.,Cupania,xylocarpa,A.Cunn. ex F.Muell.,,
192228369,Livistona decora,Corypha decora W.Bull,Corypha,decora,W.Bull,,
192228601,Dysoxylum rufum,Hartighsea rufa A.Rich.,Hartighsea,rufa,A.Rich.,,
192228660,Cyclophyllum coprosmoides,Canthium coprosmoides F.Muell.,Canthium,coprosmoides,F.Muell.,,
192228719,Cupaniopsis wadsworthii,Harpullia wadsworthii F.Muell.,Harpullia,wadsworthii,F.Muell.,,
192228833,Cleistanthus cunninghamii,Lebidiera cunninghamii Müll.Arg.,Lebidiera,cunninghamii,Müll.Arg.,,
192228892,Alectryon coriaceus,Nephelium coriaceum  Benth.,Nephelium,coriaceum ,Benth.,,
192228951,Acronychia wilcoxiana,Pleiococca wilcoxiana F.Muell.,Pleiococca,wilcoxiana,F.Muell.,,
192229010,Acronychia pubescens,Melicope pubescens F.M.Bailey,Melicope,pubescens,F.M.Bailey,,
192229069,Trochocarpa laurina,Cyathodes laurina Rudge,Cyathodes,laurina,Rudge,,
192229128,Flindersia maculosa,Elaeodendron maculosum Lindl.,Elaeodendron,maculosum,Lindl.,,
192229357,Bosistoa pentacocca,Euodia pentacocca F.Muell.,Euodia,pentacocca,F.Muell.,,
192229475,Acronychia octandra,Euodia octandra F.Muell.,Euodia,octandra,F.Muell.,,
192229534,Melicope micrococca,Euodia micrococca F.Muell.,Euodia,micrococca,F.Muell. ,,
192210713,Larsenaikia ochreata,Gardenia ochreata F.Muell.,Gardenia,ochreata,F.Muell.,,
192206322,Cassine australis,Elaeodendron australe Vent.,Elaeodendron,australe,Vent.,,
61785992,Heritiera actinophylla,Tarrietia actinophylla F.M.Bailey,Tarrietia,actinophylla,F.M.Bailey,,
62002813,Sloanea australis,Echinocarpus australis Benth.,Echinocarpus,australis,Benth.,,
13506860,Archontophoenix cunninghamiana,Ptychosperma cunninghamianum H.Wendl.,Ptychosperma,cunninghamianum,H.Wendl.,,
192213075,Guilfoylia monostylis,Cadellia monostylis Benth.,Cadellia,monostylis,Benth.,,
192230373,Atractocarpus chartaceus,Gardenia chartacea F.Muell.,Gardenia,chartacea,F.Muell.,,
192230487,Triflorensia ixoroides,Diplospora ixoroides F.Muell.,Diplospora,ixoroides,F.Muell.,,
192230546,Alectryon pubescens,Heterodendrum pubescens S.T.Reynolds,Heterodendrum,pubescens,S.T.Reynolds,,
192230675,Psydrax oleifolius,Canthium oleifolium Hook.,Canthium,oleifolium,Hook.,,
67556851,Ptychosperma elegans,Seaforthia elegans R.Br.,Seaforthia,elegans,R.Br.,,
192231028,Brachychiton garrawayae,Sterculia garrawayae F.M.Bailey,Sterculia,garrawayae,F.M.Bailey,,
192231087,Nematolepis squamea,Eriostemon squameus Labill.,Eriostemon,squameus,Labill.,,
192231333,Lysiphyllum gilvum,Bauhinia cunninghamii (Benth.) Benth. fma. gilva F.M.Bailey,Bauhinia,cunninghamii,(Benth.) Benth.,forma,F.M.Bailey
192231388,Lysiphyllum carronii,Bauhinia carronii F.Muell.,Bauhinia,carronii,F.Muell.,,
192231502,Mischocarpus pyriformis,Schmidelia pyriformis F.Muell.,Schmidelia,pyriformis,F.Muell.,,
192210417,Everistia vacciniifolia,Canthium vacciniifolium F.Muell.,Canthium,vacciniifolium,F.Muell.,,
192231610,Dodonaea megazyga,Dodonaea viscosa Jacq. var. megazyga F.Muell.,Dodonaea,viscosa,Jacq.,variety,F.Muell.
192231665,Atractocarpus benthamianus,Randia benthamiana F.Muell.,Randia,benthamiana,F.Muell.,,
192231783,Acradenia euodiiformis,Bosistoa euodiformis F.Muell.,Bosistoa,euodiformis,F.Muell.,,
192231842,Canarium australasicum,Bursera australasica F.M.Bailey,Bursera,australasica,F.M.Bailey,,
192231960,Flindersia xanthoxyla,Oxleya xanthoxyla A.Cunn.,Oxleya,xanthoxyla,A.Cunn.,,
192232015,Guioa semiglauca,Arytera semiglauca F.Muell.,Arytera,semiglauca,F.Muell.,,
192232180,Mischocarpus lachnocarpus,Ratonia lachnocarpa F.Muell.,Ratonia,lachnocarpa,F.Muell.,,
192232288,Diploglottis australis,Stadtmannia australis G.Don,Stadtmannia,australis,G.Don,,
192232328,Alchornea ilicifolia,Sapium aquifolium Js.Sm.,Sapium,aquifolium,Js.Sm.,,
192232486,Bosistoa medicinalis,Pagetia medicinalis F.Muell.,Pagetia,medicinalis,F.Muell.,,
192232663,Cassia brewsteri,Cathartocarpus brewsteri F.Muell.,Cathartocarpus,brewsteri,F.Muell.,,
192232723,Cassia tomentella,Cassia brewsteri (F.Muell.) F.Muell. ex Benth. var. tomentella Benth.,Cassia,brewsteri,(F.Muell.) F.Muell. ex Benth.,variety,Benth.
192232782,Claoxylon tenerifolium,Mercurialis tenerifolia F.Muell. ex Baill.,Mercurialis,tenerifolia,F.Muell. ex Baill.,,
192232841,Mischarytera lautereriana,Nephelium lautererianum F.M.Bailey,Nephelium,lautererianum,F.M.Bailey,,
64135472,Citrus australis,Limonia australis Mudie,Limonia,australis,Mudie,,
192233131,Linospadix minor,Areca minor W.Hill,Areca,minor,W.Hill,,
192233186,Licuala ramsayi,Livistona ramsayi F.Muell.,Livistona,ramsayi,F.Muell.,,
192233324,Falcataria toona,Albizia toona F.M.Bailey,Albizia,toona,F.M.Bailey,,
192233379,Excoecaria dallachyana,Excoecaria agallocha L. var. dallachyana Baill.,Excoecaria,agallocha,L.,variety,Baill.
192233434,Doryphora aromatica,Daphnandra aromatica F.M.Bailey,Daphnandra,aromatica,F.M.Bailey,,
192233489,Daphnandra repandula,Atherosperma repandulum F.Muell.,Atherosperma,repandulum,F.Muell.,,
192206157,Citronella smythii,Villaresia smythii F.Muell.,Villaresia,smythii,F.Muell.,,
192233723,Brachychiton australis,Trichosiphon australe Schott & Endl.,Trichosiphon,australe,Schott & Endl.,,
192233782,Benstonea monticola,Pandanus monticola F.Muell.,Pandanus,monticola,F.Muell.,,
67530447,Archontophoenix alexandrae,Ptychosperma alexandrae F.Muell.,Ptychosperma,alexandrae,F.Muell.,,
192233958,Archidendropsis thozetiana,Acacia thozetiana F.Muell.,Acacia,thozetiana,F.Muell.,,
192234152,Denhamia oleaster,Melicytus oleaster Lindl.,Melicytus,oleaster,Lindl.,,
192234207,Archidendropsis basaltica,Acacia basaltica F.Muell. & Benth.,Acacia,basaltica,F.Muell. & Benth.,,
192234384,Psydrax attenuata,Canthium attenuatum R.Br. ex Benth.,Canthium,attenuatum,R.Br. ex Benth. ,,
192487700,Sphenostemon lobosporus,Phlebocalymna lobospora F.Muell.,Phlebocalymna,lobospora,F.Muell.,,
192469929,Xanthophyllum octandrum,Macintyria octandra F.Muell.,Macintyria,octandra,F.Muell.,,
192495586,Karrabina biagiana,Weinmannia biagiana F.Muell.,Weinmannia,biagiana,F.Muell.,,
192495641,Steganthera laxiflora,Kibara laxiflora Benth.,Kibara,laxiflora,Benth.,,
192495696,Medicosma fareana,Euodia fareana F.Muell.,Euodia,fareana,F.Muell.,,
192495977,Pullea stutzeri,Callicoma stutzeri F.Muell.,Callicoma,stutzeri,F.Muell.,,
158176159,Pitaviaster haplophyllus,Euodia haplophylla F.Muell.,Euodia,haplophylla,F.Muell.,,
192496232,Timonius singularis,Abbottia singularis F.Muell.,Abbottia,singularis,F.Muell.,,
192496582,Flindersia dissosperma,Strzeleckya dissosperma F.Muell.,Strzeleckya,dissosperma,F.Muell.,,
192496805,Denhamia fasciculiflora,Maytenus fasciculiflora Jessup,Maytenus,fasciculiflora,Jessup,,
192497278,Aceratium megalospermum,Aristotelia megalosperma F.Muell.,Aristotelia,megalosperma,F.Muell.,,
192497337,Alectryon semicinereus,Alectryon semicinereus (F.Muell.) Radlk.,Alectryon,semicinereus,(F.Muell.) Radlk.,,
192497396,Antirhea ovatifolia,Guettardella ovatifolia M.E.Jansen,Guettardella,ovatifolia,M.E.Jansen,,
192497455,Antirhea putaminosa,Bobea putaminosa F.Muell.,Bobea,putaminosa,F.Muell.,,
192497514,Cleistanthus dallachyanus,Amanoa dallachyana Baill.,Amanoa,dallachyana,Baill.,,
192497573,Cupaniopsis foveolata,Cupania foveolata F.Muell.,Cupania,foveolata,F.Muell.,,
192497935,Rockinghamia angustifolia,Mallotus angustifolius Benth.,Mallotus,angustifolius,Benth.,,
192497990,Hedycarya loxocarya,Mollinedia loxocarya Benth.,Mollinedia,loxocarya,Benth.,,
192498104,Syzygium banksii,Eugenia banksii Britten & S.Moore,Eugenia,banksii,Britten & S.Moore,,
192498163,Atractocarpus hirtus,Gardenia hirta F.Muell.,Gardenia,hirta,F.Muell.,,
192498222,Atractocarpus fitzalanii,Gardenia fitzalanii F.Muell.,Gardenia,fitzalanii,F.Muell.,,
192470865,Ardisia pachyrhachis,Bladhia pachyrhachis F.Muell.,Bladhia,pachyrhachis,F.Muell.,,
192498919,Leptospermum brachyandrum,Kunzea brachyandra F.Muell.,Kunzea,brachyandra,F.Muell.,,
192498974,Denhamia silvestris,Maytenus silvestris Lander & L.A.S.Johnson,Maytenus,silvestris,Lander & L.A.S.Johnson,,
192499104,Denhamia disperma,Celastrus dispermus F.Muell.,Celastrus,dispermus,F.Muell.,,
192499159,Androcalva fraseri,Commersonia fraseri J.Gay,Commersonia,fraseri,J.Gay,,
136087795,Syzygium fibrosum,Eugenia fibrosa F.M.Bailey,Eugenia,fibrosa,F.M.Bailey,,
193987722,Acacia ammobia,Racosperma ammobium (Maconochie) Pedley,Racosperma,ammobium,(Maconochie) Pedley,,
193988932,Eremophila bignoniiflora,Stenochilus bignoniiflorus Benth.,Stenochilus,bignoniiflorus,Benth.,,
193989376,Myoporum montanum,Myoporum cyanantherum A.Cunn. ex A.DC.,Myoporum,cyanantherum,A.Cunn. ex A.DC.,,
193989376,Myoporum montanum,Myoporum dampieri A.Cunn. ex A.DC.,Myoporum,dampieri,A.Cunn. ex A.DC.,,
193989376,Myoporum montanum,Myoporum ellipticum R.Br.,Myoporum,ellipticum,R.Br.,,
193989376,Myoporum montanum,Myoporum  tenuifolium Domin var. glabrum  Andrews,Myoporum ,tenuifolium,Domin,variety,Andrews
193989376,Myoporum montanum,Pogonia glabra Andrews,Pogonia,glabra,Andrews,,
193989376,Myoporum montanum,Myoporum acuminatum (Benth.) fma. angustifolium Siebert & Voss,Myoporum,acuminatum,(Benth.),forma,Siebert & Voss
193989376,Myoporum montanum,Myoporum acuminatum Benth. var. angustifolium,Myoporum,acuminatum,Benth.,variety,
193989376,Myoporum montanum,Myoporum acuminatum Benth. fma. ellipticum Siebert & Voss,Myoporum,acuminatum,Benth.,forma,Siebert & Voss
193989376,Myoporum montanum,Myoporum acuminatum Benth. var. ellipticum,Myoporum,acuminatum,Benth.,variety,
193989376,Myoporum montanum,Myoporum acuminatum Benth. var. parviflorum,Myoporum,acuminatum,Benth.,variety,
193989376,Myoporum montanum,Myoporum acuminatum Benth. fma. parviflorum Siebert & Voss,Myoporum,acuminatum,Benth.,forma,Siebert & Voss
193989376,Myoporum montanum,Myoporum glabrum F.Muell.,Myoporum,glabrum,F.Muell.,,
193989376,Myoporum montanum,Myoporum punctulatum Schltdl.,Myoporum,punctulatum,Schltdl.,,
193989376,Myoporum montanum,Myoporum tenuifolium Domin var. montanum R.Br.,Myoporum,tenuifolium,Domin,variety,R.Br.
193989376,Myoporum montanum,Myoporum tenuifolium Domin var. parviflorum Benth.,Myoporum,tenuifolium,Domin,variety,Benth.
193989376,Myoporum montanum,Myoporum cunninghamii Benth.,Myoporum,cunninghamii,Benth.,,
193989455,Santalum acuminatum,Fusanus acuminatus R.Br.,Fusanus,acuminatus,R.Br.,,
196689337,Hymenosporum flavum,Pittosporum flavum Hook.,Pittosporum,flavum,Hook.,,
198149644,Eremophila interstans,Pholidia interstans S.Moore,Pholidia,interstans,S.Moore,,
198150727,Senna cardiosperma,Cassia cardiosperma F.Muell.,Cassia,cardiosperma,F.Muell.,,
198150782,Vachellia suberosa,Acacia suberosa A.Cunn. ex Benth.,Acacia,suberosa,A.Cunn. ex Benth.,,
198150841,Geijera linearifolia,Eriostemon linearifolius DC.,Eriostemon,linearifolius,DC.,,
34925,Mischarytera macrobotrys,Arytera macrobotrys (Merr. &amp; L.M.Perry) van der Ham,Arytera,macrobotrys,(Merr. &amp; L.M.Perry) van der Ham,,
34925,Mischarytera macrobotrys,Mischocarpus macrobotrys Merr. & L.M. Perry,Mischocarpus,macrobotrys,Merr. & L.M. Perry,,
38360,Acacia aulacocarpa,Racosperma aulacocarpum (A.Cunn. ex Benth.) Pedley,Racosperma,aulacocarpum,(A.Cunn. ex Benth.) Pedley,,
198971386,Acacia binervia,Mimosa binervia J.C.Wendl.,Mimosa,binervia,J.C.Wendl.,,
198972480,Alectryon subcinereus,Cupania subcinerea A.Gray,Cupania,subcinerea,A.Gray,,
198972611,Archidendron hendersonii,Albizia hendersonii F.Muell.,Albizia,hendersonii,F.Muell.,,
198972611,Archidendron hendersonii,Pithecellobium hendersonii F.Muell.,Pithecellobium,hendersonii,F.Muell.,,
198972931,Dendrocnide photiniphylla,Fleurya photiniiphylla Kunth,Fleurya,photiniiphylla,Kunth,,
198973120,Leptospermum trinervium,Melaleuca trinervia J.White,Melaleuca,trinervia,J.White,,
198973280,Leucopogon parviflorus,Styphelia parviflora Andrews,Styphelia,parviflora,Andrews,,
198973463,Senna circinnata,Cassia circinnata Benth.,Cassia,circinnata,Benth.,,
199049471,Asteromyrtus arnhemica,Melaleuca arnhemica Byrnes,Melaleuca,arnhemica,Byrnes,,
199049536,Livistona nasmophila,Livistona mariae F.Muell subsp. occidentalis Rodd,Livistona,mariae,F.Muell,subspecies (plantae),Rodd 
199308880,Flindersia collina,Flindersia strzeleckiana var. latifolia F.M. Bailey,Flindersia,strzeleckiana,,variety,F.M. Bailey
199308334,Leptospermum lanigerum,Philadelphus laniger Aiton,Philadelphus,laniger,Aiton,,
199307630,Alstonia constricta,Alstonia mollis Benth.,Alstonia,mollis,Benth.,,
199308062,Leptospermum grandifolium,Leptospermum subargenteum Gand.,Leptospermum,subargenteum,Gand.,,
199308862,Flindersia bourjotiana,Flindersia tysoni C.DC.,Flindersia,tysoni,C.DC.,,
199309144,Notelaea ligustrina,Gymnelaea ligustrina (Vent.) L.A.S.Johnson,Gymnelaea,ligustrina,(Vent.) L.A.S.Johnson,,
199309144,Notelaea ligustrina,Nestegis ligustrina (Vent.) L.A.S.Johnson,Nestegis,ligustrina,(Vent.) L.A.S.Johnson,,
199308181,Leptospermum laevigatum,Fabricia laevigata Gaertn.,Fabricia,laevigata,Gaertn.,,
199308181,Leptospermum laevigatum,Fabricia myrtifolia Sieber ex Benth.,Fabricia,myrtifolia,Sieber ex Benth.,,
199307421,Acacia cardiophylla,Racosperma cardiophyllum (A.Cunn. ex Benth.) Pedley,Racosperma,cardiophyllum,(A.Cunn. ex Benth.) Pedley,,
199308969,Alectryon diversifolius,Heterodendrum diversifolium F.Muell.,Heterodendrum,diversifolium,F.Muell.,,
199308969,Alectryon diversifolius,Nephelium diversifolium (F.Muell.) F.Muell.,Nephelium,diversifolium,(F.Muell.) F.Muell.,,
199309075,Castanospora alphandii,Ratonia alphandi F. Muell.,Ratonia,alphandi,F. Muell.,,
199308548,Pittosporum bicolor,Pittosporum discolor Regel,Pittosporum,discolor,Regel,,
199308548,Pittosporum bicolor,Pittosporum huegelianum Putt.,Pittosporum,huegelianum,Putt.,,
199308548,Pittosporum bicolor,Pittosporum ledifolium A.Cunn.,Pittosporum,ledifolium,A.Cunn.,,
199307125,Acacia cana,Acacia eremea Maiden,Acacia,eremea,Maiden,,
199307125,Acacia cana,Racosperma canum (Maiden) Pedley,Racosperma,canum,(Maiden) Pedley,,
199825284,Dalbergia ferruginea,Amerimnon ferrugineum (Roxb.) Kuntze,Amerimnon,ferrugineum,(Roxb.) Kuntze,,
199825284,Dalbergia ferruginea,Amerimnon luzoniense (Vogel) Kuntze,Amerimnon,luzoniense,(Vogel) Kuntze,,
199825284,Dalbergia ferruginea,Dalbergia luzoniensis Vogel,Dalbergia,luzoniensis,Vogel,,
199825284,Dalbergia ferruginea,Dalbergia rivularis Merr. & L.M.Perry,Dalbergia,rivularis,Merr. & L.M.Perry,,
199825324,Dalbergia densa,Dalbergia densa Benth. var. australis Prain,Dalbergia,densa,Benth.,variety,Prain
199825324,Dalbergia densa,Amerimnon densum (Benth.) Kuntze,Amerimnon,densum,(Benth.) Kuntze,,
199825394,Dalbergia candenatensis,Cassia candenatensis Dennst.,Cassia,candenatensis,Dennst.,,
199825394,Dalbergia candenatensis,Amerimnon tortum (Graham ex A.Gray) Kuntze,Amerimnon,tortum,(Graham ex A.Gray) Kuntze,,
199825394,Dalbergia candenatensis,Dalbergia monosperma Dalzell,Dalbergia,monosperma,Dalzell,,
199825394,Dalbergia candenatensis,Dalbergia torta Graham ex A.Gray,Dalbergia,torta,Graham ex A.Gray,,
199825394,Dalbergia candenatensis,Drepanocarpus monospermus (Dalzell) Kurz,Drepanocarpus,monospermus,(Dalzell) Kurz,,
199256486,Acacia bakeri,Racosperma bakeri (Maiden),Racosperma,bakeri,(Maiden),,
200141795,Livistona australis,Corypha australis R.Br.,Corypha,australis,R.Br.,,
200141875,Alangium polyosmoides,Pseudalangium polyosmoides F.Muell.,Pseudalangium,polyosmoides,F.Muell.,,
200141875,Alangium polyosmoides,Alangium villosum subsp. polyosmoides (F.Muell.) Bloemb.,Alangium,villosum subsp. polyosmoides,(F.Muell.) Bloemb.,,
200142181,Acacia floribunda,Mimosa floribunda Vent.,Mimosa,floribunda,Vent.,,
200142736,Acacia omalophylla,Acacia homalophylla A.Cunn. ex Benth.,Acacia,homalophylla,A.Cunn. ex Benth.,,
200143313,Acacia stricta,Mimosa stricta Andrews,Mimosa,stricta,Andrews,,
200144325,Acacia verticillata,Mimosa verticillata L'Hér.,Mimosa,verticillata,L'Hér.,,
200149402,Alectryon subdentatus,Nephelium subdentatum F.Muell. ex Benth.,Nephelium,subdentatum,F.Muell. ex Benth.,,
200149443,Alectryon tomentosus,Nephelium tomentosum F.Muell.,Nephelium,tomentosum,F.Muell.,,
61990635,Eucryphia lucida,Carpodontos lucida Labill.,Carpodontos,lucida,Labill.,,
200350788,Anodopetalum biglandulosum,Weinmannia biglandulosa A.Cunn. ex Hook.,Weinmannia,biglandulosa,A.Cunn. ex Hook.,,
200676387,Alectryon tropicus,Heterodendrum tropicum S.T.Reynolds,Heterodendrum,tropicum,S.T.Reynolds,,
200676469,Allocasuarina luehmannii,Casuarina luehmannii R.T.Baker,Casuarina,luehmannii,R.T.Baker,,
201036983,Monoon australe,Popowia australis Benth.,Popowia,australis,Benth.,,
201036983,Monoon australe,Polyalthia australis (Benth.) Jessup,Polyalthia,australis,(Benth.) Jessup,,
201139174,Citronella moorei,Villaresia moorei F.Muell. ex Benth.,Villaresia,moorei,F.Muell. ex Benth.,,
201141042,Archirhodomyrtus beckleri,Myrtus beckleri F.Muell.,Myrtus,beckleri,F.Muell.,,
201145322,Pentaceras australe,Cookia australis F.Muell.,Cookia,australis,F.Muell.,,
201145645,Cupaniopsis serrata,Cupania serrata F.Muell.,Cupania,serrata,F.Muell.,,
158540980,Musa banksii,Musa banksiana Kurz,Musa,banksiana,Kurz,,
158540980,Musa banksii,Musa charlioi W.Hill,Musa,charlioi,W.Hill,,
158540980,Musa banksii,Musa acuminata Colla subsp. banksii (F.Muell.) N.W.Simmonds,Musa,acuminata,Colla,subspecies (plantae),(F.Muell.) N.W.Simmonds
202021641,Archidendron muellerianum,Albizia muelleriana Maiden & R.T.Baker,Albizia,muelleriana,Maiden & R.T.Baker,,
198364884,Ochrosia minima,Excavatia minima Markgr.,Excavatia,minima,Markgr.,,
198374209,Polyscias elegans,Panax elegans C.Moore & F.Muell.,Panax,elegans,C.Moore & F.Muell.,,
198374493,Polyscias macgillivrayi,Panax macgillivrayi Benth.,Panax,macgillivrayi,Benth.,,
198377730,Deplanchea tetraphylla,Diplanthera tetraphylla R.Br.,Diplanthera,tetraphylla,R.Br.,,
198382531,Capparis lucida,Thilachium lucidum DC.,Thilachium,lucidum,DC.,,
198441377,Corynocarpus cribbianus,Cyanocarpus cribbiana F.M.Bailey,Cyanocarpus,cribbiana,F.M.Bailey,,
198574433,Aleurites rockinghamensis,Aleurites moluccanus (L.) Willd. var. rockinghamensis Baill.,Aleurites,moluccanus,(L.) Willd.,variety,Baill.
198576181,Barringtonia calyptrata,Butonica calyptrata R.Br. ex Miers,Butonica,calyptrata,R.Br. ex Miers,,
198578341,Trichospermum pleiostigma,Grewia pleiostigma F.Muell.,Grewia,pleiostigma,F.Muell.,,
198590559,Dryadodaphne novoguineensis,Daphnandra novoguineenis G.Perkins,Daphnandra,novoguineenis,G.Perkins,,
198687388,Asteromyrtus brassii,Melaleuca brassii Byrnes,Melaleuca,brassii,Byrnes,,
198688534,Gossia floribunda,Backhousia floribunda A.J.Scott,Backhousia,floribunda,A.J.Scott,,
198688908,Lindsayomyrtus racemoides,Eugenia racemoides Greves,Eugenia,racemoides,Greves,,
198689032,Lophostemon suaveolens,Melaleuca suaveolens Sol. ex Gaertn.,Melaleuca,suaveolens,Sol. ex Gaertn.,,
198691721,Rhodomyrtus trineura,Myrtus trineura F.Muell.,Myrtus,trineura,F.Muell.,,
198692656,Syzygium hemilamprum,Eugenia hemilampra F.Muell.,Eugenia,hemilampra,F.Muell.,,
198692909,Syzygium luehmannii,Eugenia luehmannii F.Muell.,Eugenia,luehmannii,F.Muell.,,
198695303,Syzygium sayeri,Eugenia sayeri F.Muell.,Eugenia,sayeri,F.Muell.,,
198697573,Welchiodendron longivalve,Tristania longivalvis F.Muell.,Tristania,longivalvis,F.Muell.,,
198825558,Benstonea lauterbachii,Pandanus lauterbachii K.Schum. & Warb.,Pandanus,lauterbachii,K.Schum. & Warb.,,
198826637,Ternstroemia cherryi,Garcinia cherryi F.M.Bailey,Garcinia,cherryi,F.M.Bailey,,
198827930,Cyclophyllum brevipes,Canthium brevipes Merr. & L.M.Perry,Canthium,brevipes,Merr. & L.M.Perry,,
198829823,Melicope bonwickii,Euodia bonwickii F.Muell.,Euodia,bonwickii,F.Muell.,,
198829845,Melicope vitiflora,Euodia vitiflora F.Muell.,Euodia,vitiflora,F.Muell.,,
198829860,Melicope xanthoxyloides,Euodia xanthoxyloides F.Muell.,Euodia,xanthoxyloides,F.Muell.,,
198830049,Alectryon connatus,Spanoghea connata F.Muell.,Spanoghea,connata,F.Muell.,,
198839881,Planchonella xylocarpa,Pouteria xylocarpa C.T.White,Pouteria,xylocarpa,C.T.White,,
